,#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
0,1,"Robertson, Jason","LW, RW",22,ELC,RFA,"$795,000 ",74,220,41,38,79,18:06,"$3,613 ","$19,390 ","$20,921 ","$10,063 ",$593 
1,2,"Fox, Adam",RD,23,ELC,RFA,"$925,000 ",78,158,11,63,74,23:54,"$5,854 ","$84,090 ","$14,682 ","$12,500 ",$496 
2,3,"Suzuki, Nick",C,22,ELC,RFA,"$863,333 ",82,186,21,40,61,20:30,"$4,641 ","$41,111 ","$21,583 ","$14,153 ",$513 
3,4,"Bunting, Michael",LW,26,Stnd,UFA,"$950,000 ",79,175,23,40,63,15:32,"$5,428 ","$41,304 ","$23,750 ","$15,079 ",$774 
4,5,"Zegras, Trevor","C, LW",20,ELC,RFA,"$925,000 ",75,181,23,38,61,17:54,"$5,110 ","$40,217 ","$24,342 ","$15,163 ",$689 
5,6,"Stützle, Tim",C,19,ELC,RFA,"$925,000 ",79,176,22,36,58,18:24,"$5,255 ","$42,045 ","$25,694 ","$15,948 ",$636 
6,7,"Raymond, Lucas","RW, LW",19,ELC,RFA,"$925,000 ",82,184,23,34,57,18:09,"$5,027 ","$40,217 ","$27,205 ","$16,228 ",$621 
7,8,"Hughes, Jack",C,20,ELC,RFA,"$925,000 ",49,165,26,30,56,19:33,"$5,606 ","$35,576 ","$30,833 ","$16,517 ",$965 
8,9,"Norris, Joshua",C,22,ELC,RFA,"$925,000 ",66,172,35,20,55,18:34,"$5,377 ","$26,428 ","$46,250 ","$16,818 ",$754 
9,10,"Marchment, Mason","LW, RW",26,Stnd,UFA,"$800,000 ",54,121,18,29,47,14:07,"$6,611 ","$44,444 ","$27,586 ","$17,021 ","$1,049 "
10,11,"Seider, Moritz",RD,20,ELC,RFA,"$863,333 ",82,187,7,43,50,23:02,"$4,616 ","$123,333 ","$20,077 ","$17,266 ",$457 
11,12,"Dobson, Noah",RD,21,ELC,RFA,"$894,167 ",80,190,13,38,51,21:27,"$4,706 ","$68,782 ","$23,530 ","$17,532 ",$521 
12,13,"Verhaeghe, Carter",LW,26,Stnd,RFA,"$1,000,000 ",78,167,24,31,55,16:03,"$5,988 ","$41,666 ","$32,258 ","$18,181 ",$798 
13,14,"Roy, Nicolas","C, RW",24,Stnd,RFA,"$750,000 ",78,145,15,24,39,16:15,"$5,172 ","$50,000 ","$31,250 ","$19,230 ",$591 
14,15,"Jeannot, Tanner","RW, LW",24,Stnd,RFA,"$800,000 ",81,124,24,17,41,15:59,"$6,451 ","$33,333 ","$47,058 ","$19,512 ",$617 
15,16,"Deangelo, Anthony",RD,26,Stnd,RFA,"$1,000,000 ",64,151,10,41,51,19:48,"$6,622 ","$100,000 ","$24,390 ","$19,607 ",$789 
16,17,"Bouchard, Evan",RD,22,ELC,RFA,"$863,333 ",81,205,12,31,43,19:48,"$4,211 ","$71,944 ","$27,849 ","$20,077 ",$538 
17,18,"Caufield, Cole","LW, RW",20,ELC,RFA,"$880,833 ",67,188,23,20,43,16:40,"$4,685 ","$38,297 ","$44,041 ","$20,484 ",$788 
18,19,"Thompson, Tage",C,24,Stnd,RFA,"$1,400,000 ",78,253,38,30,68,17:52,"$5,533 ","$36,842 ","$46,666 ","$20,588 ","$1,004 "
19,20,"Lundell, Anton","C, LW",20,ELC,RFA,"$925,000 ",65,125,18,26,44,15:44,"$7,400 ","$51,388 ","$35,576 ","$21,022 ",$904 
20,21,"Mercer, Dawson","RW, C",20,ELC,RFA,"$894,167 ",82,154,17,25,42,16:32,"$5,806 ","$52,598 ","$35,766 ","$21,289 ",$659 
21,22,"Boyd, Travis","C, RW",28,Stnd,UFA,"$750,000 ",74,88,17,18,35,16:30,"$8,522 ","$44,117 ","$41,666 ","$21,428 ",$614 
22,23,"Parise, Zach",LW,37,35+,UFA,"$750,000 ",82,138,15,20,35,15:17,"$5,434 ","$50,000 ","$37,500 ","$21,428 ",$598 
23,24,"Necas, Martin",RW,22,ELC,RFA,"$863,333 ",78,159,14,26,40,16:11,"$5,429 ","$61,666 ","$33,205 ","$21,583 ",$683 
24,25,"Terry, Troy",RW,24,Stnd,RFA,"$1,450,000 ",75,192,37,30,67,18:14,"$7,552 ","$39,189 ","$48,333 ","$21,641 ","$1,060 "
25,26,"Jarvis, Seth",RW,19,ELC,RFA,"$894,167 ",68,110,17,23,40,13:52,"$8,128 ","$52,598 ","$38,876 ","$22,354 ",$948 
26,27,"Boldy, Matthew","RW, LW",20,ELC,RFA,"$880,833 ",47,113,15,24,39,15:23,"$7,794 ","$58,722 ","$36,701 ","$22,585 ","$1,218 "
27,28,"Rodrigues, Evan","LW, C",28,Stnd,UFA,"$1,000,000 ",82,243,19,24,43,15:50,"$4,115 ","$52,631 ","$41,666 ","$23,255 ",$770 
28,29,"Formenton, Alex",LW,22,ELC,RFA,"$747,500 ",79,162,18,14,32,15:27,"$4,614 ","$41,527 ","$53,392 ","$23,359 ",$612 
29,30,"Cozens, Dylan","C, LW",20,ELC,RFA,"$894,167 ",79,160,13,25,38,15:53,"$5,588 ","$68,782 ","$35,766 ","$23,530 ",$712 
30,31,"Kylington, Oliver",LD/RD,24,Stnd,RFA,"$750,000 ",73,138,9,22,31,18:09,"$5,434 ","$83,333 ","$34,090 ","$24,193 ",$566 
31,32,"Donato, Ryan","LW, C, RW",25,Stnd,UFA,"$750,000 ",74,159,16,15,31,13:47,"$4,716 ","$46,875 ","$49,999 ","$24,193 ",$735 
32,33,"Carrier, Alexandre",RD,25,Stnd,RFA,"$733,333 ",77,95,3,27,30,20:58,"$7,719 ","$244,444 ","$27,160 ","$24,444 ",$454 
33,34,"Joseph, Mathieu","LW, RW",24,Stnd,RFA,"$737,500 ",69,86,12,18,30,14:11,"$8,575 ","$61,458 ","$40,972 ","$24,583 ",$753 
34,35,"Pitlick, Rem","LW, RW",24,Stnd,UFA,"$917,831 ",66,65,15,22,37,14:59,"$14,120 ","$61,188 ","$41,719 ","$24,806 ",$928 
35,36,"Perry, Corey",RW,36,35+,UFA,"$1,000,000 ",82,153,19,21,40,13:31,"$6,535 ","$52,631 ","$47,619 ","$25,000 ",$902 
36,37,"Barabanov, Alexander","RW, LW",27,Stnd,UFA,"$1,000,000 ",70,103,10,29,39,17:10,"$9,708 ","$100,000 ","$34,482 ","$25,641 ",$832 
37,38,"Evans, Jake",C,25,Stnd,RFA,"$750,000 ",72,124,13,16,29,15:35,"$6,048 ","$57,692 ","$46,875 ","$25,862 ",$668 
38,39,"Hartman, Ryan","C, RW",27,Stnd,UFA,"$1,700,000 ",82,239,34,31,65,18:10,"$7,112 ","$50,000 ","$54,838 ","$26,153 ","$1,141 "
39,40,"Tomasino, Philip","LW, RW",20,ELC,RFA,"$863,333 ",76,111,11,21,32,11:32,"$7,777 ","$78,484 ","$41,111 ","$26,979 ",$984 
40,41,"Farabee, Joel","LW, RW",21,ELC,RFA,"$925,000 ",63,119,17,17,34,17:35,"$7,773 ","$54,411 ","$54,411 ","$27,205 ",$835 
41,42,"Gaudreau, Frédérick","C, LW",28,Stnd,UFA,"$1,200,000 ",76,132,14,30,44,16:18,"$9,090 ","$85,714 ","$40,000 ","$27,272 ",$968 
42,43,"Gagner, Sam","RW, C",32,Stnd,UFA,"$850,000 ",81,132,13,18,31,13:37,"$6,439 ","$65,384 ","$47,222 ","$27,419 ",$770 
43,44,"Newhook, Alex","C, LW",20,ELC,RFA,"$908,333 ",71,113,13,20,33,13:33,"$8,038 ","$69,871 ","$45,416 ","$27,525 ",$944 
44,45,"Wideman, Chris",RD,31,Stnd,UFA,"$750,000 ",64,76,4,23,27,14:52,"$9,868 ","$187,500 ","$32,608 ","$27,777 ",$788 
45,46,"Yamamoto, Kailer",RW,23,Stnd,RFA,"$1,175,000 ",81,114,20,21,41,16:52,"$10,307 ","$58,750 ","$55,952 ","$28,658 ",$860 
46,47,"Colton, Ross","C, LW",25,Stnd,RFA,"$1,125,000 ",79,159,22,17,39,12:47,"$7,075 ","$51,136 ","$66,176 ","$28,846 ","$1,113 "
47,48,"Drysdale, Jamie",RD,19,ELC,RFA,"$925,000 ",81,137,4,28,32,19:53,"$6,751 ","$231,250 ","$33,035 ","$28,906 ",$574 
48,49,"Sillinger, Cole",C,18,ELC,RFA,"$925,000 ",79,148,16,15,31,13:42,"$6,250 ","$57,812 ","$61,666 ","$29,838 ",$854 
49,50,"Lafrenière, Alexis","LW, RW",20,ELC,RFA,"$925,000 ",79,110,19,12,31,13:59,"$8,409 ","$48,684 ","$77,083 ","$29,838 ",$837 
50,51,"Durzi, Sean",LD/RD,23,ELC,RFA,"$809,166 ",64,119,3,24,27,19:35,"$6,799 ","$269,722 ","$33,715 ","$29,969 ",$645 
51,52,"Spezza, Jason","C, RW",38,35+,UFA,"$750,000 ",71,97,12,13,25,10:44,"$7,731 ","$62,500 ","$57,692 ","$30,000 ",$984 
52,53,"Lundeström, Isac","C, LW",22,Stnd,RFA,"$874,125 ",80,83,16,13,29,15:29,"$10,531 ","$54,632 ","$67,240 ","$30,142 ",$705 
53,54,"Trenin, Yakov","LW, C",24,Stnd,RFA,"$725,000 ",80,136,17,7,24,14:40,"$5,330 ","$42,647 ","$103,571 ","$30,208 ",$617 
54,55,"Kolesar, Keegan",RW,24,Stnd,RFA,"$725,000 ",77,94,7,17,24,12:39,"$7,712 ","$103,571 ","$42,647 ","$30,208 ",$744 
55,56,"O'Connor, Logan","RW, LW",25,Stnd,RFA,"$725,000 ",81,127,8,16,24,13:52,"$5,708 ","$90,625 ","$45,312 ","$30,208 ",$645 
56,57,"Asplund, Rasmus","LW, C",24,Stnd,UFA,"$825,000 ",80,130,8,19,27,14:16,"$6,346 ","$103,125 ","$43,421 ","$30,555 ",$722 
57,58,"Dowd, Nic",C,31,Stnd,UFA,"$750,000 ",64,90,10,14,24,14:15,"$8,333 ","$75,000 ","$53,571 ","$31,250 ",$822 
58,59,"Gregor, Noah","LW, RW",23,Stnd,RFA,"$750,000 ",63,156,8,15,23,14:56,"$4,807 ","$93,750 ","$50,000 ","$32,608 ",$797 
59,60,"Puljujärvi, Jesse",RW,23,Stnd,RFA,"$1,175,000 ",65,160,14,22,36,16:13,"$7,343 ","$83,928 ","$53,409 ","$32,638 ","$1,114 "
60,61,"Kaliyev, Arthur","RW, LW",20,ELC,RFA,"$894,167 ",80,194,14,13,27,12:38,"$4,609 ","$63,869 ","$68,782 ","$33,117 ",$884 
61,62,"Lizotte, Blake",C,24,Stnd,RFA,"$800,000 ",70,91,10,14,24,12:09,"$8,791 ","$80,000 ","$57,142 ","$33,333 ",$940 
62,63,"Heinen, Danton","LW, RW",26,Stnd,UFA,"$1,100,000 ",76,138,18,15,33,12:42,"$7,971 ","$61,111 ","$73,333 ","$33,333 ","$1,139 "
63,64,"Maroon, Patrick","LW, RW",33,Stnd,UFA,"$900,000 ",81,102,11,16,27,12:23,"$8,823 ","$81,818 ","$56,250 ","$33,333 ",$897 
64,65,"Dahlén, Jonathan","LW, RW",24,Stnd,UFA,"$750,000 ",61,105,12,10,22,13:47,"$7,142 ","$62,500 ","$75,000 ","$34,090 ",$892 
65,66,"Geekie, Morgan","C, RW",23,Stnd,RFA,"$750,000 ",73,97,7,15,22,12:36,"$7,731 ","$107,142 ","$50,000 ","$34,090 ",$815 
66,67,"Chiasson, Alex",RW,31,Stnd,UFA,"$750,000 ",67,98,13,9,22,11:36,"$7,653 ","$57,692 ","$83,333 ","$34,090 ",$965 
67,68,"Hagel, Brandon",LW,23,Stnd,RFA,"$1,500,000 ",77,125,25,19,44,16:21,"$12,000 ","$60,000 ","$78,947 ","$34,090 ","$1,191 "
68,69,"Raddysh, Taylor",RW,23,Stnd,RFA,"$758,333 ",74,104,11,11,22,12:20,"$7,291 ","$68,939 ","$68,939 ","$34,469 ",$830 
69,70,"Luostarinen, Eetu","LW, C",23,ELC,RFA,"$897,500 ",78,84,9,17,26,13:26,"$10,684 ","$99,722 ","$52,794 ","$34,519 ",$856 
70,71,"Sheary, Conor","LW, RW",29,Stnd,UFA,"$1,500,000 ",71,129,19,24,43,15:17,"$11,627 ","$78,947 ","$62,500 ","$34,883 ","$1,382 "
71,72,"Dach, Kirby","C, RW",20,ELC,RFA,"$925,000 ",70,116,9,17,26,18:02,"$7,974 ","$102,777 ","$54,411 ","$35,576 ",$732 
72,73,"Podkolzin, Vasily","RW, LW",20,ELC,RFA,"$925,000 ",79,115,14,12,26,12:47,"$8,043 ","$66,071 ","$77,083 ","$35,576 ",$915 
73,74,"Galchenyuk, Alex","LW, C, RW",27,Stnd,UFA,"$750,000 ",60,89,6,15,21,13:09,"$8,426 ","$125,000 ","$50,000 ","$35,714 ",$950 
74,75,"Boyle, Brian","LW, C",37,35+,UFA,"$750,000 ",66,87,11,10,21,10:47,"$8,620 ","$68,181 ","$75,000 ","$35,714 ","$1,053 "
75,76,"Engvall, Pierre","RW, LW",25,Stnd,RFA,"$1,250,000 ",78,154,15,20,35,13:16,"$8,116 ","$83,333 ","$62,500 ","$35,714 ","$1,207 "
76,77,"Robinson, Eric",LW,26,Stnd,UFA,"$975,000 ",67,104,10,17,27,13:53,"$9,375 ","$97,500 ","$57,352 ","$36,111 ","$1,048 "
77,78,"Sturm, Nico",C,26,Stnd,UFA,"$725,000 ",74,101,9,11,20,11:54,"$7,178 ","$80,555 ","$65,909 ","$36,250 ",$823 
78,79,"Blackwell, Colin","C, RW",28,Stnd,UFA,"$725,000 ",58,77,10,10,20,11:56,"$9,415 ","$72,500 ","$72,500 ","$36,250 ","$1,047 "
79,80,"Sprong, Daniel","RW, LW",24,Stnd,UFA,"$725,000 ",63,153,14,6,20,12:58,"$4,738 ","$51,785 ","$120,833 ","$36,250 ",$887 
80,81,"Thomas, Robert","C, RW",22,Stnd,RFA,"$2,800,000 ",72,115,20,57,77,18:46,"$24,347 ","$140,000 ","$49,122 ","$36,363 ","$2,072 "
81,82,"Kempe, Adrian","LW, RW",25,Stnd,RFA,"$2,000,000 ",78,247,35,19,54,18:35,"$8,097 ","$57,142 ","$105,263 ","$37,037 ","$1,379 "
82,83,"Wahlstrom, Oliver",RW,21,ELC,RFA,"$894,167 ",73,157,13,11,24,12:03,"$5,695 ","$68,782 ","$81,287 ","$37,256 ","$1,016 "
83,84,"Zadina, Filip","RW, LW",22,ELC,RFA,"$894,167 ",74,154,10,14,24,14:10,"$5,806 ","$89,416 ","$63,869 ","$37,256 ",$852 
84,85,"Hayton, Barrett","C, LW",21,ELC,RFA,"$894,167 ",60,82,10,14,24,16:07,"$10,904 ","$89,416 ","$63,869 ","$37,256 ",$924 
85,86,"Kyrou, Jordan",RW,23,Stnd,RFA,"$2,800,000 ",74,188,27,48,75,16:34,"$14,893 ","$103,703 ","$58,333 ","$37,333 ","$2,283 "
86,87,"Ennis, Tyler","LW, RW",32,Stnd,UFA,"$900,000 ",57,89,8,16,24,12:32,"$10,112 ","$112,500 ","$56,250 ","$37,500 ","$1,259 "
87,88,"Barbashev, Ivan","LW, RW",26,Stnd,UFA,"$2,250,000 ",81,111,26,34,60,16:26,"$20,270 ","$86,538 ","$66,176 ","$37,500 ","$1,690 "
88,89,"Liljegren, Timothy",RD,22,ELC,RFA,"$863,333 ",61,79,5,18,23,16:24,"$10,928 ","$172,666 ","$47,962 ","$37,536 ",$862 
89,90,"Bratt, Jesper","RW, LW",23,Stnd,RFA,"$2,750,000 ",76,197,26,47,73,17:25,"$13,959 ","$105,769 ","$58,510 ","$37,671 ","$2,077 "
90,91,"Whitecloud, Zach",RD,25,Stnd,RFA,"$725,000 ",59,94,8,11,19,18:47,"$7,712 ","$90,625 ","$65,909 ","$38,157 ",$654 
91,92,"Moore, Trevor","LW, RW",26,Stnd,UFA,"$1,875,000 ",81,202,17,31,48,15:41,"$9,282 ","$110,294 ","$60,483 ","$39,062 ","$1,475 "
92,93,"Krebs, Peyton","C, LW",20,ELC,RFA,"$863,333 ",57,56,7,15,22,14:34,"$15,416 ","$123,333 ","$57,555 ","$39,242 ","$1,039 "
93,94,"Carrick, Sam","C, RW",29,Stnd,UFA,"$750,000 ",64,80,11,8,19,11:28,"$9,375 ","$68,181 ","$93,750 ","$39,473 ","$1,021 "
94,95,"Svechnikov, Evgeny","LW, RW",25,Stnd,UFA,"$750,000 ",72,78,7,12,19,10:45,"$9,615 ","$107,142 ","$62,500 ","$39,473 ",$968 
95,96,"Bellows, Kieffer","LW, RW",23,Stnd,RFA,"$750,000 ",45,79,6,13,19,11:51,"$9,493 ","$125,000 ","$57,692 ","$39,473 ","$1,406 "
96,97,"McLeod, Ryan",C,22,ELC,RFA,"$834,167 ",71,82,9,12,21,12:45,"$10,172 ","$92,685 ","$69,513 ","$39,722 ",$921 
97,98,"Kurashev, Philipp","LW, C, RW",22,ELC,RFA,"$842,500 ",67,86,6,15,21,12:51,"$9,796 ","$140,416 ","$56,166 ","$40,119 ",$978 
98,99,"Boqvist, Jesper","C, LW",23,ELC,RFA,"$925,000 ",56,74,10,13,23,13:07,"$12,500 ","$92,500 ","$71,153 ","$40,217 ","$1,259 "
99,100,"Lomberg, Ryan","LW, RW",27,Stnd,UFA,"$725,000 ",55,91,9,9,18,11:24,"$7,967 ","$80,555 ","$80,555 ","$40,277 ","$1,156 "
100,101,"Boqvist, Adam",RD,21,ELC,RFA,"$894,167 ",52,64,11,11,22,17:02,"$13,971 ","$81,287 ","$81,287 ","$40,643 ","$1,009 "
101,102,"Roslovic, Jack","C, RW",24,Stnd,RFA,"$1,838,362 ",81,131,22,23,45,14:16,"$14,033 ","$83,561 ","$79,928 ","$40,852 ","$1,590 "
102,103,"Tippett, Owen","RW, LW",22,ELC,RFA,"$863,333 ",63,126,10,11,21,13:25,"$6,851 ","$86,333 ","$78,484 ","$41,111 ","$1,021 "
103,104,"Amadio, Michael","RW, LW",25,Stnd,RFA,"$750,000 ",56,64,11,7,18,12:09,"$11,718 ","$68,181 ","$107,142 ","$41,666 ","$1,102 "
104,105,"Hinostroza, Vinnie","RW, LW",27,Stnd,UFA,"$1,050,000 ",62,92,13,12,25,13:52,"$11,413 ","$80,769 ","$87,500 ","$42,000 ","$1,221 "
105,106,"Paul, Nicholas","C, LW",26,Stnd,UFA,"$1,350,000 ",80,166,16,16,32,16:31,"$8,132 ","$84,375 ","$84,375 ","$42,187 ","$1,021 "
106,107,"Merrill, Jon",LD,29,Stnd,UFA,"$850,000 ",69,59,4,16,20,17:06,"$14,406 ","$212,500 ","$53,125 ","$42,500 ",$720 
107,108,"Appleton, Mason",RW,25,Stnd,RFA,"$900,000 ",68,98,8,13,21,14:53,"$9,183 ","$112,500 ","$69,230 ","$42,857 ",$889 
108,109,"Stephenson, Chandler","C, LW",27,Stnd,UFA,"$2,750,000 ",79,125,21,43,64,19:18,"$22,000 ","$130,952 ","$63,953 ","$42,968 ","$1,803 "
109,110,"Smith, Ty",LD/RD,21,ELC,RFA,"$863,333 ",66,77,5,15,20,17:29,"$11,212 ","$172,666 ","$57,555 ","$43,166 ",$748 
110,111,"Brassard, Derick","C, LW",34,Stnd,UFA,"$825,000 ",46,62,8,11,19,12:54,"$13,306 ","$103,125 ","$75,000 ","$43,421 ","$1,390 "
111,112,"Sharangovich, Yegor","C, LW, RW",23,Stnd,RFA,"$2,000,000 ",76,168,24,22,46,16:30,"$11,904 ","$83,333 ","$90,909 ","$43,478 ","$1,594 "
112,113,"Steel, Sam","C, LW",23,Stnd,UFA,"$874,125 ",68,66,6,14,20,12:18,"$13,244 ","$145,687 ","$62,437 ","$43,706 ","$1,045 "
113,114,"Hintz, Roope",C,25,Stnd,RFA,"$3,150,000 ",80,213,37,35,72,18:02,"$14,788 ","$85,135 ","$90,000 ","$43,750 ","$2,183 "
114,115,"Mangiapane, Andrew","RW, LW",25,Stnd,RFA,"$2,425,000 ",82,185,35,20,55,15:43,"$13,108 ","$69,285 ","$121,250 ","$44,090 ","$1,881 "
115,116,"Duhaime, Brandon","RW, LW",24,Stnd,RFA,"$750,000 ",80,91,6,11,17,10:13,"$8,241 ","$125,000 ","$68,181 ","$44,117 ",$917 
116,117,"Poehling, Ryan","C, LW",22,Stnd,UFA,"$750,000 ",57,91,9,8,17,12:11,"$8,241 ","$83,333 ","$93,750 ","$44,117 ","$1,079 "
117,118,"Howden, Brett","C, LW",23,Stnd,UFA,"$885,000 ",47,39,9,11,20,10:39,"$22,692 ","$98,333 ","$80,454 ","$44,250 ","$1,768 "
118,119,"Gustafsson, Erik",LD,29,Stnd,UFA,"$800,000 ",59,79,3,15,18,16:13,"$10,126 ","$266,666 ","$53,333 ","$44,444 ",$836 
119,120,"Hunt, Dryden","LW, RW",26,Stnd,UFA,"$762,500 ",76,94,6,11,17,12:17,"$8,111 ","$127,083 ","$69,318 ","$44,852 ",$816 
120,121,"Crouse, Lawson","LW, RW",24,Stnd,RFA,"$1,533,333 ",65,131,20,14,34,17:25,"$11,704 ","$76,666 ","$109,523 ","$45,098 ","$1,354 "
121,122,"Bastian, Nathan",RW,24,Stnd,UFA,"$825,000 ",72,97,12,6,18,11:54,"$8,505 ","$68,750 ","$137,500 ","$45,833 ",$962 
122,123,"Miller, K'Andre",LD,21,ELC,RFA,"$925,000 ",82,102,7,13,20,20:36,"$9,068 ","$132,142 ","$71,153 ","$46,250 ",$547 
123,124,"Kase, Ondrej",RW,26,Stnd,UFA,"$1,250,000 ",50,119,14,13,27,13:59,"$10,504 ","$89,285 ","$96,153 ","$46,296 ","$1,787 "
124,125,"Fehérváry, Martin",LD/RD,22,ELC,RFA,"$791,667 ",79,96,8,9,17,19:39,"$8,246 ","$98,958 ","$87,963 ","$46,568 ",$509 
125,126,"Aubé-Kubel, Nicolas",RW,25,Stnd,UFA,"$1,075,000 ",74,87,11,12,23,9:48,"$12,356 ","$97,727 ","$89,583 ","$46,739 ","$1,482 "
126,127,"Hunt, Brad",LD/RD,33,Stnd,UFA,"$800,000 ",50,67,3,14,17,15:15,"$11,940 ","$266,666 ","$57,142 ","$47,058 ","$1,049 "
127,128,"Yandle, Keith",LD,35,Stnd,UFA,"$900,000 ",77,105,1,18,19,13:58,"$8,571 ","$900,000 ","$50,000 ","$47,368 ",$836 
128,129,"McMichael, Connor","LW, C",20,ELC,RFA,"$863,333 ",68,105,9,9,18,10:28,"$8,222 ","$95,925 ","$95,925 ","$47,962 ","$1,213 "
129,130,"Nichushkin, Valeri","RW, LW",26,Stnd,UFA,"$2,500,000 ",62,180,25,27,52,19:01,"$13,888 ","$100,000 ","$92,592 ","$48,076 ","$2,120 "
130,131,"Grundström, Carl","LW, RW",24,Stnd,RFA,"$725,000 ",54,83,9,6,15,10:53,"$8,734 ","$80,555 ","$120,833 ","$48,333 ","$1,233 "
131,132,"McLeod, Michael",C,23,Stnd,UFA,"$975,000 ",77,78,6,14,20,13:19,"$12,500 ","$162,500 ","$69,642 ","$48,750 ",$950 
132,133,"Höglander, Nils","LW, RW",21,ELC,RFA,"$891,667 ",60,132,10,8,18,13:06,"$6,755 ","$89,166 ","$111,458 ","$49,537 ","$1,134 "
133,134,"Peterson, Jacob","LW, C",22,ELC,RFA,"$842,500 ",65,85,12,5,17,11:03,"$9,911 ","$70,208 ","$168,500 ","$49,558 ","$1,172 "
134,135,"Lammikko, Juho","C, LW",25,Stnd,UFA,"$750,000 ",75,67,7,8,15,12:16,"$11,194 ","$107,142 ","$93,750 ","$50,000 ",$815 
135,136,"Lazar, Curtis","RW, C",26,Stnd,UFA,"$800,000 ",70,95,8,8,16,11:59,"$8,421 ","$100,000 ","$100,000 ","$50,000 ",$953 
136,137,"Lewis, Trevor","RW, C",34,Stnd,UFA,"$800,000 ",80,108,6,10,16,12:49,"$7,407 ","$133,333 ","$80,000 ","$50,000 ",$780 
137,138,"Milano, Sonny","LW, RW",25,Stnd,UFA,"$1,700,000 ",66,94,14,20,34,15:16,"$18,085 ","$121,428 ","$85,000 ","$50,000 ","$1,687 "
138,139,"Nieto, Matt","LW, RW",29,Stnd,UFA,"$850,000 ",70,82,6,11,17,14:24,"$10,365 ","$141,666 ","$77,272 ","$50,000 ",$843 
139,140,"Sheahan, Riley","LW, C",30,Stnd,UFA,"$850,000 ",69,69,4,13,17,12:02,"$12,318 ","$212,500 ","$65,384 ","$50,000 ","$1,023 "
140,141,"Bellemare, Pierre-Édouard","C, LW",36,35+,UFA,"$1,000,000 ",80,72,9,11,20,13:45,"$13,888 ","$111,111 ","$90,909 ","$50,000 ",$909 
141,142,"Schenn, Luke",RD,32,Stnd,UFA,"$850,000 ",66,78,5,12,17,17:12,"$10,897 ","$170,000 ","$70,833 ","$50,000 ",$748 
142,143,"Huberdeau, Jonathan","LW, RW",28,Stnd,UFA,"$5,900,000 ",80,222,30,85,115,19:25,"$26,576 ","$196,666 ","$69,411 ","$51,304 ","$3,798 "
143,144,"Kakko, Kaapo",RW,20,ELC,RFA,"$925,000 ",43,62,7,11,18,15:26,"$14,919 ","$132,142 ","$84,090 ","$51,388 ","$1,393 "
144,145,"Mikheyev, Ilya","LW, RW",27,Stnd,UFA,"$1,645,000 ",53,147,21,11,32,15:15,"$11,190 ","$78,333 ","$149,545 ","$51,406 ","$2,035 "
145,146,"Grant, Derek","LW, C",31,Stnd,UFA,"$1,500,000 ",71,117,15,14,29,14:18,"$12,820 ","$100,000 ","$107,142 ","$51,724 ","$1,477 "
146,147,"Johansson, Marcus","LW, RW",31,Stnd,UFA,"$1,500,000 ",69,111,9,20,29,16:07,"$13,513 ","$166,666 ","$75,000 ","$51,724 ","$1,348 "
147,148,"Kadri, Nazem",C,31,Stnd,UFA,"$4,500,000 ",71,247,28,59,87,19:14,"$18,218 ","$160,714 ","$76,271 ","$51,724 ","$3,295 "
148,149,"Duclair, Anthony","LW, RW",26,Stnd,UFA,"$3,000,000 ",74,167,31,27,58,14:59,"$17,964 ","$96,774 ","$111,111 ","$51,724 ","$2,705 "
149,150,"Middleton, Jake",LD,25,Stnd,RFA,"$725,000 ",66,73,4,10,14,18:40,"$9,931 ","$181,250 ","$72,500 ","$51,785 ",$588 
150,151,"Peeke, Andrew",RD,23,Stnd,RFA,"$787,500 ",82,72,2,13,15,21:28,"$10,937 ","$393,750 ","$60,576 ","$52,500 ",$447 
151,152,"Byram, Bowen",LD/RD,20,ELC,RFA,"$894,167 ",30,49,5,12,17,18:48,"$18,248 ","$178,833 ","$74,513 ","$52,598 ","$1,585 "
152,153,"Miller, J.T.","C, LW, RW",28,Stnd,UFA,"$5,250,000 ",80,206,32,67,99,21:04,"$25,485 ","$164,062 ","$78,358 ","$53,030 ","$3,115 "
153,154,"Vesey, Jimmy","RW, LW",28,Stnd,UFA,"$800,000 ",68,110,8,7,15,14:25,"$7,272 ","$100,000 ","$114,285 ","$53,333 ",$816 
154,155,"McCarron, Michael","RW, C",26,Stnd,UFA,"$750,000 ",51,51,7,7,14,10:23,"$14,705 ","$107,142 ","$107,142 ","$53,571 ","$1,416 "
155,156,"Danforth, Justin","RW, C",28,Stnd,UFA,"$750,000 ",45,72,10,4,14,12:34,"$10,416 ","$75,000 ","$187,500 ","$53,571 ","$1,326 "
156,157,"Chara, Zdeno",LD,44,35+,UFA,"$750,000 ",72,81,2,12,14,18:43,"$9,259 ","$375,000 ","$62,500 ","$53,571 ",$556 
157,158,"Toninato, Dominic","C, LW",27,Stnd,UFA,"$750,000 ",77,44,7,7,14,8:23,"$17,045 ","$107,142 ","$107,142 ","$53,571 ","$1,161 "
158,159,"Frost, Morgan",C,22,ELC,RFA,"$863,333 ",55,85,5,11,16,13:55,"$10,156 ","$172,666 ","$78,484 ","$53,958 ","$1,127 "
159,160,"Haula, Erik","C, LW",30,Stnd,UFA,"$2,375,000 ",78,141,18,26,44,15:05,"$16,843 ","$131,944 ","$91,346 ","$53,977 ","$2,018 "
